fileNames,bBox,class
combinedAugmented/office0016_class05_0011.png,"[4, 90, 34, 34]",05
combinedAugmented/office0016_class54_0973.png,"[31, 100, 34, 34]",54
combinedAugmented/office0016_class27_0259.png,"[175, 175, 34, 34]",27
combinedAugmented/office0016_class68_0103.png,"[88, 136, 34, 34]",68
combinedAugmented/office0016_class21_0667.png,"[34, 70, 34, 34]",21
combinedAugmented/office0016_class28_0247.png,"[87, 4, 34, 34]",28
combinedAugmented/office0016_class93_0758.png,"[41, 34, 34, 34]",93
combinedAugmented/office0016_class34_0305.png,"[61, 105, 34, 34]",34
combinedAugmented/office0016_class58_0066.png,"[110, 172, 34, 34]",58
combinedAugmented/office0016_class74_0159.png,"[189, 134, 34, 34]",74
combinedAugmented/office0016_class50_0814.png,"[188, 129, 34, 34]",50
combinedAugmented/office0016_class18_0120.png,"[71, 18, 34, 34]",18
combinedAugmented/office0016_class70_0579.png,"[136, 183, 34, 34]",70
combinedAugmented/office0016_class13_0466.png,"[13, 173, 34, 34]",13
combinedAugmented/office0016_class43_0826.png,"[152, 37, 34, 34]",43
combinedAugmented/office0016_class78_0833.png,"[108, 181, 34, 34]",78
combinedAugmented/office0016_class01_0461.png,"[160, 165, 34, 34]",01
combinedAugmented/office0016_class42_0944.png,"[117, 173, 34, 34]",42
combinedAugmented/office0017_class20_0571.png,"[126, 108, 34, 34]",20
combinedAugmented/office0017_class07_0006.png,"[66, 11, 34, 34]",07
combinedAugmented/office0017_class00_0304.png,"[123, 157, 34, 34]",00
combinedAugmented/office0017_class52_0521.png,"[151, 101, 34, 34]",52
combinedAugmented/office0017_class16_0697.png,"[83, 57, 34, 34]",16
combinedAugmented/office0017_class57_0996.png,"[183, 164, 34, 34]",57
combinedAugmented/office0017_class49_0215.png,"[175, 23, 34, 34]",49
combinedAugmented/office0017_class80_0625.png,"[38, 83, 34, 34]",80
combinedAugmented/office0017_class71_0524.png,"[181, 90, 34, 34]",71
combinedAugmented/office0017_class39_0765.png,"[94, 95, 34, 34]",39
combinedAugmented/office0017_class92_0069.png,"[110, 70, 34, 34]",92
combinedAugmented/office0017_class19_0778.png,"[184, 5, 34, 34]",19
combinedAugmented/office0017_class75_0108.png,"[187, 130, 34, 34]",75
combinedAugmented/office0017_class26_0896.png,"[165, 71, 34, 34]",26
combinedAugmented/office0017_class46_0578.png,"[185, 166, 34, 34]",46
combinedAugmented/office0017_class06_0105.png,"[21, 98, 34, 34]",06
combinedAugmented/office0017_class72_0112.png,"[53, 114, 34, 34]",72
combinedAugmented/office0017_class35_0553.png,"[126, 36, 34, 34]",35
combinedAugmented/office0017_class65_0075.png,"[114, 188, 34, 34]",65
combinedAugmented/office0017_class37_0476.png,"[142, 91, 34, 34]",37
combinedAugmented/office0017_class03_0593.png,"[62, 62, 34, 34]",03
combinedAugmented/office0017_class55_0391.png,"[144, 183, 34, 34]",55
combinedAugmented/office0017_class86_0967.png,"[99, 113, 34, 34]",86
combinedAugmented/office0017_class69_0704.png,"[30, 127, 34, 34]",69
combinedAugmented/office0017_class77_0969.png,"[52, 30, 34, 34]",77
combinedAugmented/office0017_class25_0055.png,"[110, 186, 34, 34]",25
combinedAugmented/office0017_class38_0180.png,"[78, 89, 34, 34]",38
combinedAugmented/office0017_class89_0422.png,"[180, 34, 34, 34]",89
combinedAugmented/office0017_class33_0535.png,"[33, 182, 34, 34]",33
combinedAugmented/office0017_class15_0207.png,"[45, 38, 34, 34]",15
combinedAugmented/office0017_class41_0882.png,"[179, 100, 34, 34]",41
combinedAugmented/office0017_class23_0857.png,"[157, 32, 34, 34]",23
combinedAugmented/office0017_class29_0903.png,"[128, 162, 34, 34]",29
combinedAugmented/office0017_class63_0510.png,"[13, 83, 34, 34]",63
combinedAugmented/office0017_class94_0621.png,"[60, 63, 34, 34]",94
combinedAugmented/office0017_class98_0126.png,"[54, 160, 34, 34]",98
combinedAugmented/office0017_class48_0724.png,"[74, 15, 34, 34]",48
combinedAugmented/office0017_class22_0500.png,"[45, 64, 34, 34]",22
combinedAugmented/office0017_class40_0293.png,"[180, 127, 34, 34]",40
combinedAugmented/office0017_class11_0662.png,"[83, 152, 34, 34]",11
combinedAugmented/office0017_class97_0077.png,"[100, 38, 34, 34]",97
combinedAugmented/office0017_class51_0400.png,"[105, 67, 34, 34]",51
combinedAugmented/office0017_class82_0273.png,"[148, 6, 34, 34]",82
combinedAugmented/office0017_class62_0495.png,"[3, 116, 34, 34]",62
combinedAugmented/office0017_class04_0433.png,"[131, 33, 34, 34]",04
combinedAugmented/office0017_class47_0600.png,"[66, 183, 34, 34]",47
combinedAugmented/office0017_class24_0205.png,"[42, 44, 34, 34]",24
combinedAugmented/office0017_class66_0272.png,"[71, 72, 34, 34]",66
combinedAugmented/office0017_class59_0535.png,"[30, 141, 34, 34]",59
combinedAugmented/office0017_class64_0517.png,"[181, 79, 34, 34]",64
combinedAugmented/office0017_class87_0986.png,"[138, 175, 34, 34]",87
combinedAugmented/office0017_class90_0878.png,"[189, 110, 34, 34]",90
combinedAugmented/office0017_class99_0489.png,"[85, 86, 34, 34]",99
combinedAugmented/office0017_class45_0641.png,"[160, 34, 34, 34]",45
combinedAugmented/office0017_class31_0742.png,"[169, 71, 34, 34]",31
combinedAugmented/office0017_class14_0061.png,"[35, 30, 34, 34]",14
combinedAugmented/office0017_class08_0135.png,"[18, 62, 34, 34]",08
combinedAugmented/office0017_class56_0698.png,"[37, 86, 34, 34]",56
combinedAugmented/office0017_class95_0902.png,"[46, 145, 34, 34]",95
combinedAugmented/office0017_class30_0291.png,"[65, 28, 34, 34]",30
combinedAugmented/office0017_class09_0576.png,"[145, 76, 34, 34]",09
combinedAugmented/office0017_class02_0746.png,"[168, 66, 34, 34]",02
combinedAugmented/office0017_class83_0685.png,"[178, 74, 34, 34]",83
combinedAugmented/office0017_class32_0263.png,"[31, 44, 34, 34]",32
combinedAugmented/office0017_class60_0168.png,"[46, 128, 34, 34]",60
combinedAugmented/office0017_class36_0096.png,"[98, 68, 34, 34]",36
combinedAugmented/office0017_class61_0311.png,"[30, 117, 34, 34]",61
combinedAugmented/office0017_class84_0708.png,"[188, 115, 34, 34]",84
combinedAugmented/office0017_class76_0818.png,"[154, 63, 34, 34]",76
combinedAugmented/office0017_class91_0478.png,"[22, 57, 34, 34]",91
combinedAugmented/office0017_class10_0133.png,"[46, 153, 34, 34]",10
combinedAugmented/office0017_class17_0572.png,"[32, 189, 34, 34]",17
combinedAugmented/office0017_class81_0231.png,"[122, 118, 34, 34]",81
combinedAugmented/office0017_class85_0805.png,"[181, 37, 34, 34]",85
combinedAugmented/office0017_class79_0684.png,"[33, 42, 34, 34]",79
combinedAugmented/office0017_class67_0099.png,"[98, 143, 34, 34]",67
combinedAugmented/office0017_class12_0956.png,"[144, 181, 34, 34]",12
combinedAugmented/office0017_class73_0209.png,"[174, 117, 34, 34]",73
combinedAugmented/office0017_class44_0156.png,"[155, 174, 34, 34]",44
combinedAugmented/office0017_class88_0629.png,"[38, 182, 34, 34]",88
combinedAugmented/office0017_class53_0518.png,"[92, 1, 34, 34]",53
combinedAugmented/office0017_class96_0648.png,"[79, 50, 34, 34]",96
combinedAugmented/office0017_class05_0627.png,"[106, 79, 34, 34]",05
combinedAugmented/office0017_class54_0259.png,"[3, 44, 34, 34]",54
combinedAugmented/office0017_class27_0123.png,"[71, 164, 34, 34]",27
combinedAugmented/office0017_class68_0743.png,"[92, 55, 34, 34]",68
combinedAugmented/office0017_class21_0842.png,"[127, 68, 34, 34]",21
combinedAugmented/office0017_class28_0149.png,"[67, 122, 34, 34]",28
combinedAugmented/office0017_class93_0011.png,"[131, 25, 34, 34]",93
combinedAugmented/office0017_class34_0995.png,"[123, 7, 34, 34]",34
combinedAugmented/office0017_class58_0352.png,"[38, 50, 34, 34]",58
combinedAugmented/office0017_class74_0679.png,"[122, 17, 34, 34]",74
combinedAugmented/office0017_class50_0903.png,"[61, 110, 34, 34]",50
combinedAugmented/office0017_class18_0245.png,"[87, 108, 34, 34]",18
combinedAugmented/office0017_class70_0882.png,"[139, 162, 34, 34]",70
combinedAugmented/office0017_class13_0625.png,"[169, 134, 34, 34]",13
combinedAugmented/office0017_class43_0324.png,"[150, 27, 34, 34]",43
combinedAugmented/office0017_class78_0650.png,"[105, 43, 34, 34]",78
combinedAugmented/office0017_class01_0795.png,"[94, 175, 34, 34]",01
combinedAugmented/office0017_class42_0338.png,"[112, 51, 34, 34]",42
combinedAugmented/office0018_class20_0355.png,"[114, 9, 34, 34]",20
combinedAugmented/office0018_class07_0813.png,"[156, 106, 34, 34]",07
combinedAugmented/office0018_class00_0906.png,"[137, 120, 34, 34]",00
combinedAugmented/office0018_class52_0498.png,"[50, 188, 34, 34]",52
combinedAugmented/office0018_class16_0522.png,"[78, 137, 34, 34]",16
combinedAugmented/office0018_class57_0636.png,"[79, 148, 34, 34]",57
combinedAugmented/office0018_class49_0213.png,"[179, 150, 34, 34]",49
combinedAugmented/office0018_class80_0999.png,"[181, 38, 34, 34]",80
combinedAugmented/office0018_class71_0045.png,"[186, 129, 34, 34]",71
combinedAugmented/office0018_class39_0120.png,"[148, 35, 34, 34]",39
combinedAugmented/office0018_class92_0123.png,"[121, 93, 34, 34]",92
combinedAugmented/office0018_class19_0453.png,"[105, 85, 34, 34]",19
combinedAugmented/office0018_class75_0614.png,"[44, 73, 34, 34]",75
combinedAugmented/office0018_class26_0969.png,"[135, 55, 34, 34]",26
combinedAugmented/office0018_class46_0424.png,"[77, 154, 34, 34]",46
combinedAugmented/office0018_class06_0816.png,"[93, 165, 34, 34]",06
combinedAugmented/office0018_class72_0212.png,"[184, 40, 34, 34]",72
combinedAugmented/office0018_class35_0581.png,"[139, 109, 34, 34]",35
combinedAugmented/office0018_class65_0539.png,"[13, 150, 34, 34]",65
combinedAugmented/office0018_class37_0051.png,"[119, 179, 34, 34]",37
combinedAugmented/office0018_class03_0325.png,"[61, 134, 34, 34]",03
combinedAugmented/office0018_class55_0385.png,"[71, 178, 34, 34]",55
combinedAugmented/office0018_class86_0275.png,"[158, 5, 34, 34]",86
combinedAugmented/office0018_class69_0243.png,"[97, 151, 34, 34]",69
combinedAugmented/office0018_class77_0377.png,"[100, 154, 34, 34]",77
combinedAugmented/office0018_class25_0421.png,"[28, 99, 34, 34]",25
combinedAugmented/office0018_class38_0683.png,"[110, 17, 34, 34]",38
combinedAugmented/office0018_class89_0288.png,"[60, 116, 34, 34]",89
combinedAugmented/office0018_class33_0769.png,"[98, 99, 34, 34]",33
combinedAugmented/office0018_class15_0062.png,"[128, 158, 34, 34]",15
combinedAugmented/office0018_class41_0480.png,"[168, 118, 34, 34]",41
combinedAugmented/office0018_class23_0927.png,"[17, 141, 34, 34]",23
combinedAugmented/office0018_class29_0309.png,"[37, 60, 34, 34]",29
combinedAugmented/office0018_class63_0100.png,"[86, 117, 34, 34]",63
combinedAugmented/office0018_class94_0869.png,"[174, 32, 34, 34]",94
combinedAugmented/office0018_class98_0112.png,"[143, 62, 34, 34]",98
combinedAugmented/office0018_class48_0533.png,"[20, 63, 34, 34]",48
combinedAugmented/office0018_class22_0150.png,"[183, 78, 34, 34]",22
combinedAugmented/office0018_class40_0845.png,"[86, 52, 34, 34]",40
combinedAugmented/office0018_class11_0718.png,"[166, 40, 34, 34]",11
combinedAugmented/office0018_class97_0501.png,"[101, 160, 34, 34]",97
combinedAugmented/office0018_class51_0609.png,"[95, 39, 34, 34]",51
combinedAugmented/office0018_class82_0129.png,"[69, 101, 34, 34]",82
combinedAugmented/office0018_class62_0491.png,"[144, 3, 34, 34]",62
combinedAugmented/office0018_class04_0203.png,"[89, 150, 34, 34]",04
combinedAugmented/office0018_class47_0226.png,"[11, 94, 34, 34]",47
combinedAugmented/office0018_class24_0139.png,"[114, 103, 34, 34]",24
combinedAugmented/office0018_class66_0564.png,"[71, 132, 34, 34]",66
combinedAugmented/office0018_class59_0064.png,"[29, 32, 34, 34]",59
combinedAugmented/office0018_class64_0191.png,"[0, 56, 34, 34]",64
combinedAugmented/office0018_class87_0819.png,"[13, 64, 34, 34]",87
combinedAugmented/office0018_class90_0990.png,"[82, 170, 34, 34]",90
combinedAugmented/office0018_class99_0731.png,"[22, 10, 34, 34]",99
combinedAugmented/office0018_class45_0054.png,"[143, 185, 34, 34]",45
combinedAugmented/office0018_class31_0185.png,"[4, 135, 34, 34]",31
combinedAugmented/office0018_class14_0850.png,"[37, 145, 34, 34]",14
combinedAugmented/office0018_class08_0614.png,"[0, 164, 34, 34]",08
combinedAugmented/office0018_class56_0981.png,"[27, 181, 34, 34]",56
combinedAugmented/office0018_class95_0213.png,"[1, 130, 34, 34]",95
combinedAugmented/office0018_class30_0862.png,"[82, 0, 34, 34]",30
combinedAugmented/office0018_class09_0686.png,"[59, 67, 34, 34]",09
combinedAugmented/office0018_class02_0398.png,"[2, 76, 34, 34]",02
combinedAugmented/office0018_class83_0955.png,"[129, 106, 34, 34]",83
combinedAugmented/office0018_class32_0704.png,"[65, 129, 34, 34]",32
combinedAugmented/office0018_class60_0151.png,"[108, 152, 34, 34]",60
combinedAugmented/office0018_class36_0049.png,"[152, 151, 34, 34]",36
combinedAugmented/office0018_class61_0602.png,"[111, 32, 34, 34]",61
combinedAugmented/office0018_class84_0972.png,"[6, 175, 34, 34]",84
combinedAugmented/office0018_class76_0336.png,"[136, 125, 34, 34]",76
combinedAugmented/office0018_class91_0737.png,"[138, 166, 34, 34]",91
combinedAugmented/office0018_class10_0481.png,"[165, 186, 34, 34]",10
combinedAugmented/office0018_class17_0829.png,"[156, 158, 34, 34]",17
combinedAugmented/office0018_class81_0955.png,"[21, 131, 34, 34]",81
combinedAugmented/office0018_class85_0716.png,"[11, 26, 34, 34]",85
combinedAugmented/office0018_class79_0817.png,"[4, 23, 34, 34]",79
combinedAugmented/office0018_class67_0570.png,"[147, 65, 34, 34]",67
combinedAugmented/office0018_class12_0848.png,"[79, 57, 34, 34]",12
combinedAugmented/office0018_class73_0477.png,"[169, 141, 34, 34]",73
combinedAugmented/office0018_class44_0684.png,"[8, 117, 34, 34]",44
combinedAugmented/office0018_class88_0777.png,"[108, 104, 34, 34]",88
combinedAugmented/office0018_class53_0404.png,"[93, 75, 34, 34]",53
combinedAugmented/office0018_class96_0280.png,"[94, 61, 34, 34]",96
combinedAugmented/office0018_class05_0359.png,"[184, 176, 34, 34]",05
combinedAugmented/office0018_class54_0802.png,"[111, 91, 34, 34]",54
combinedAugmented/office0018_class27_0930.png,"[8, 133, 34, 34]",27
combinedAugmented/office0018_class68_0829.png,"[21, 62, 34, 34]",68
combinedAugmented/office0018_class21_0340.png,"[33, 187, 34, 34]",21
combinedAugmented/office0018_class28_0123.png,"[105, 4, 34, 34]",28
combinedAugmented/office0018_class93_0238.png,"[53, 142, 34, 34]",93
combinedAugmented/office0018_class34_0663.png,"[174, 80, 34, 34]",34
combinedAugmented/office0018_class58_0702.png,"[66, 162, 34, 34]",58
combinedAugmented/office0018_class74_0105.png,"[181, 77, 34, 34]",74
combinedAugmented/office0018_class50_0790.png,"[75, 12, 34, 34]",50
combinedAugmented/office0018_class18_0882.png,"[21, 122, 34, 34]",18
combinedAugmented/office0018_class70_0266.png,"[32, 164, 34, 34]",70
combinedAugmented/office0018_class13_0743.png,"[32, 94, 34, 34]",13
combinedAugmented/office0018_class43_0022.png,"[59, 151, 34, 34]",43
combinedAugmented/office0018_class78_0371.png,"[89, 189, 34, 34]",78
combinedAugmented/office0018_class01_0842.png,"[66, 27, 34, 34]",01
combinedAugmented/office0018_class42_0499.png,"[146, 151, 34, 34]",42
combinedAugmented/office0019_class20_0775.png,"[188, 2, 34, 34]",20
combinedAugmented/office0019_class07_0599.png,"[121, 84, 34, 34]",07
combinedAugmented/office0019_class00_0251.png,"[18, 129, 34, 34]",00
combinedAugmented/office0019_class52_0409.png,"[134, 74, 34, 34]",52
combinedAugmented/office0019_class16_0482.png,"[2, 107, 34, 34]",16
combinedAugmented/office0019_class57_0911.png,"[21, 85, 34, 34]",57
combinedAugmented/office0019_class49_0685.png,"[154, 66, 34, 34]",49
combinedAugmented/office0019_class80_0370.png,"[54, 103, 34, 34]",80
combinedAugmented/office0019_class71_0076.png,"[17, 35, 34, 34]",71
combinedAugmented/office0019_class39_0772.png,"[7, 135, 34, 34]",39
combinedAugmented/office0019_class92_0087.png,"[115, 42, 34, 34]",92
combinedAugmented/office0019_class19_0844.png,"[6, 110, 34, 34]",19
combinedAugmented/office0019_class75_0134.png,"[92, 167, 34, 34]",75
combinedAugmented/office0019_class26_0221.png,"[142, 65, 34, 34]",26
combinedAugmented/office0019_class46_0593.png,"[73, 3, 34, 34]",46
combinedAugmented/office0019_class06_0599.png,"[12, 183, 34, 34]",06
combinedAugmented/office0019_class72_0654.png,"[40, 55, 34, 34]",72
combinedAugmented/office0019_class35_0693.png,"[115, 88, 34, 34]",35
combinedAugmented/office0019_class65_0083.png,"[15, 189, 34, 34]",65
combinedAugmented/office0019_class37_0419.png,"[8, 25, 34, 34]",37
combinedAugmented/office0019_class03_0099.png,"[76, 172, 34, 34]",03
combinedAugmented/office0019_class55_0357.png,"[131, 94, 34, 34]",55
combinedAugmented/office0019_class86_0092.png,"[120, 179, 34, 34]",86
combinedAugmented/office0019_class69_0139.png,"[115, 188, 34, 34]",69
combinedAugmented/office0019_class77_0089.png,"[39, 145, 34, 34]",77
combinedAugmented/office0019_class25_0234.png,"[7, 70, 34, 34]",25
combinedAugmented/office0019_class38_0125.png,"[68, 35, 34, 34]",38
combinedAugmented/office0019_class89_0954.png,"[133, 37, 34, 34]",89
combinedAugmented/office0019_class33_0037.png,"[118, 108, 34, 34]",33
combinedAugmented/office0019_class15_0830.png,"[17, 16, 34, 34]",15
combinedAugmented/office0019_class41_0961.png,"[40, 18, 34, 34]",41
combinedAugmented/office0019_class23_0076.png,"[25, 181, 34, 34]",23
combinedAugmented/office0019_class29_0800.png,"[73, 83, 34, 34]",29
combinedAugmented/office0019_class63_0625.png,"[184, 140, 34, 34]",63
combinedAugmented/office0019_class94_0551.png,"[53, 180, 34, 34]",94
combinedAugmented/office0019_class98_0692.png,"[72, 161, 34, 34]",98
combinedAugmented/office0019_class48_0299.png,"[168, 124, 34, 34]",48
combinedAugmented/office0019_class22_0460.png,"[85, 8, 34, 34]",22
combinedAugmented/office0019_class40_0791.png,"[8, 29, 34, 34]",40
combinedAugmented/office0019_class11_0844.png,"[35, 188, 34, 34]",11
combinedAugmented/office0019_class97_0560.png,"[6, 101, 34, 34]",97
combinedAugmented/office0019_class51_0359.png,"[116, 25, 34, 34]",51
combinedAugmented/office0019_class82_0091.png,"[4, 58, 34, 34]",82
combinedAugmented/office0019_class62_0251.png,"[145, 160, 34, 34]",62
combinedAugmented/office0019_class04_0807.png,"[111, 104, 34, 34]",04
combinedAugmented/office0019_class47_0358.png,"[59, 36, 34, 34]",47
combinedAugmented/office0019_class24_0043.png,"[183, 17, 34, 34]",24
combinedAugmented/office0019_class66_0035.png,"[184, 148, 34, 34]",66
